X,Y,substrict,time,price,type,direction,square,price per m2,PageUrl
116.487627,39.885395,潘道庙,1905/7/11,441-450,2室1厅1厨1卫,南 北,71.57,61618-62876,https://bj.ke.com/chengjiao/101105539881.html
116.480977,39.886406,磨房北里,2019.08.05,360,2室1厅1厨1卫,东 南,59.22,60790,https://bj.ke.com/chengjiao/101104792793.html
116.481662,39.878749,松榆东里,2019.08.05,370,2室1厅1厨1卫,南 北,63.75,58039,https://bj.ke.com/chengjiao/101104902831.html
116.483653,39.88914,禧福汇,2019.08.06,785,2室1厅1厨1卫,西北,96.44,81398,https://bj.ke.com/chengjiao/101105344320.html
116.481662,39.878749,松榆东里,2019.08.09,295,1室1厅1厨1卫,南 北,45.99,64144,https://bj.ke.com/chengjiao/101105277508.html
116.481662,39.878749,松榆东里,2019.08.15,423,3室1厅1厨1卫,南 北,70.05,60385,https://bj.ke.com/chengjiao/101104811439.html
116.480977,39.886406,磨房北里,2019.08.16,366,2室1厅1厨1卫,东南,59.22,61803,https://bj.ke.com/chengjiao/101105307577.html
116.487808,39.889853,平乐园小区,2019.08.19,373,2室1厅1厨1卫,南 北,60.69,61460,https://bj.ke.com/chengjiao/101104878832.html
116.480977,39.886406,磨房北里,2019.08.19,435,2室1厅1厨1卫,南,71.42,60907,https://bj.ke.com/chengjiao/101102678399.html
116.480977,39.886406,磨房北里,2019.08.25,349,2室1厅1厨1卫,南 北,50.55,69041,https://bj.ke.com/chengjiao/101105348327.html
116.48072,39.884041,磨房南里,2019.08.26,450,3室2厅1厨1卫,东 西,89.83,50095,https://bj.ke.com/chengjiao/101104913273.html
116.487808,39.889853,平乐园小区,2019.08.29,279,1室1厅1厨1卫,南 北,48.27,57800,https://bj.ke.com/chengjiao/101103040096.html
116.483653,39.88914,禧福汇,1905/7/11,1099-1122,3室1厅1厨2卫,南 北,137.3,80044-81719,https://bj.ke.com/chengjiao/101104387326.html
116.487627,39.885395,潘道庙,1905/7/11,399-441,2室1厅1厨1卫,南,72.9,54733-60494,https://bj.ke.com/chengjiao/BJ0031418604.html
116.487808,39.889853,平乐园小区,2019.09.02,323,2室1厅1厨1卫,东 西,59.84,53977,https://bj.ke.com/chengjiao/101104860215.html
116.480977,39.886406,磨房北里,2019.09.02,400,3室1厅1厨1卫,西北,66.1,60514,https://bj.ke.com/chengjiao/101104318446.html
116.480977,39.886406,磨房北里,2019.09.02,343,2室1厅1厨1卫,东 北,56.9,60281,https://bj.ke.com/chengjiao/101105532357.html
116.480977,39.886406,磨房北里,2019.09.07,346,2室1厅1厨1卫,东 西 北,57.39,60289,https://bj.ke.com/chengjiao/101105532043.html
116.48072,39.884041,磨房南里,2019.09.09,245,1室1厅1厨1卫,东南 西北,44.01,55669,https://bj.ke.com/chengjiao/101105616020.html
116.48072,39.884041,磨房南里,2019.09.11,315,1室1厅1厨1卫,南,55.98,56270,https://bj.ke.com/chengjiao/101105371889.html
116.48072,39.884041,磨房南里,2019.09.11,410,2室1厅1厨1卫,东 南,70.03,58546,https://bj.ke.com/chengjiao/101104530623.html
116.487808,39.889853,平乐园小区,2019.09.11,363,2室1厅1厨1卫,南 北,59.77,60733,https://bj.ke.com/chengjiao/101104733700.html
116.487808,39.889853,平乐园小区,2019.09.14,293,2室1厅1厨1卫,南 北,47.78,61323,https://bj.ke.com/chengjiao/101104974310.html
116.480977,39.886406,磨房北里,2019.09.17,355,2室1厅1厨1卫,南,59.22,59946,https://bj.ke.com/chengjiao/101105020381.html
116.481662,39.878749,松榆东里,2019.09.19,275,1室1厅1厨1卫,南 北,45.28,60733,https://bj.ke.com/chengjiao/101105495818.html
116.480977,39.886406,磨房北里,2019.09.20,345,2室1厅1厨1卫,南 北,59,58475,https://bj.ke.com/chengjiao/101103024225.html
116.48072,39.884041,磨房南里,2019.09.24,222,1室1厅1厨1卫,东南,44.01,50443,https://bj.ke.com/chengjiao/101105331612.html
116.487808,39.889853,平乐园小区,2019.09.24,378,2室1厅1厨1卫,南 北,59.95,63053,https://bj.ke.com/chengjiao/101105690659.html
116.480977,39.886406,磨房北里,2019.09.28,275,1室1厅1厨1卫,南,43.2,63657,https://bj.ke.com/chengjiao/101105315532.html
116.487627,39.885395,潘道庙,1905/7/11,396-404,2室1厅1厨1卫,南 北,71.64,55276-56393,https://bj.ke.com/chengjiao/101104216922.html
116.48072,39.884041,磨房南里,2019.10.04,235,1室1厅1厨1卫,东南,44.01,53397,https://bj.ke.com/chengjiao/101105532429.html
116.487808,39.889853,平乐园小区,2019.10.04,275,2室1厅1厨1卫,南 北,44.42,61909,https://bj.ke.com/chengjiao/101105819747.html
116.480977,39.886406,磨房北里,2019.10.12,354,2室1厅1厨1卫,南,57.69,61362,https://bj.ke.com/chengjiao/101105781877.html
116.483653,39.88914,禧福汇,2019.10.14,800,2室1厅1厨1卫,东南,103.27,77467,https://bj.ke.com/chengjiao/101104760201.html
116.480977,39.886406,磨房北里,2019.10.16,354,2室1厅1厨1卫,南 北,55,64364,https://bj.ke.com/chengjiao/101105969752.html
116.483653,39.88914,禧福汇,2019.10.21,783,2室1厅1厨1卫,东 南,102.43,76442,https://bj.ke.com/chengjiao/101105899581.html
116.487808,39.889853,平乐园小区,2019.10.24,262,1室1厅1厨1卫,南,47.53,55123,https://bj.ke.com/chengjiao/101106030927.html
116.487808,39.889853,平乐园小区,2019.10.26,342,2室1厅1厨1卫,南 北,65.57,52158,https://bj.ke.com/chengjiao/101104408057.html
116.481662,39.878749,松榆东里,2019.10.27,405,3室1厅1厨1卫,西 北,78.83,51376,https://bj.ke.com/chengjiao/101104405441.html
116.487808,39.889853,平乐园小区,2019.10.27,398,3室1厅1厨1卫,西南,78.98,50393,https://bj.ke.com/chengjiao/101106029465.html
116.487808,39.889853,平乐园小区,2019.10.28,272,1室1厅1厨1卫,东 西,47.17,57664,https://bj.ke.com/chengjiao/101105819606.html
116.483653,39.88914,禧福汇,2019.10.29,781,2室1厅1厨1卫,西南 南,102.43,76247,https://bj.ke.com/chengjiao/101105560726.html
116.481662,39.878749,松榆东里,2019.10.30,436,3室1厅1厨1卫,西北,79.17,55071,https://bj.ke.com/chengjiao/101105734123.html
116.480977,39.886406,磨房北里,2019.10.31,271,1室1厅1厨1卫,南,47.16,57464,https://bj.ke.com/chengjiao/101105533601.html
116.480977,39.886406,磨房北里,1905/7/11,281-286,1室1厅1厨1卫,南,43.2,65046-66204,https://bj.ke.com/chengjiao/101104527716.html
116.483653,39.88914,禧福汇,1905/7/11,1138-1161,3室2厅1厨2卫,南 北,147.91,76939-78494,https://bj.ke.com/chengjiao/101104839060.html
116.487808,39.889853,平乐园小区,1905/7/11,342-377,2室1厅1厨1卫,西南,64.18,53288-58741,https://bj.ke.com/chengjiao/101105111488.html
116.483653,39.88914,禧福汇,1905/7/11,851-860,3室1厅1厨2卫,南 北,134.1,63460-64131,https://bj.ke.com/chengjiao/101105445654.html
116.487808,39.889853,平乐园小区,2019.11.03,410,3室1厅1厨1卫,西南 北,81.5,50307,https://bj.ke.com/chengjiao/101105835700.html
116.483653,39.88914,禧福汇,2019.11.06,930,3室2厅1厨2卫,南 北,137.3,67735,https://bj.ke.com/chengjiao/101104887009.html
116.487808,39.889853,平乐园小区,2019.11.07,352,2室1厅1厨1卫,东南,60.71,57981,https://bj.ke.com/chengjiao/101106144148.html
116.483653,39.88914,禧福汇,2019.11.14,1066,3室1厅1厨2卫,南,143.15,74467,https://bj.ke.com/chengjiao/101105353901.html
116.487808,39.889853,平乐园小区,2019.11.17,396,3室1厅1厨1卫,南 北,72.26,54802,https://bj.ke.com/chengjiao/101104799957.html
116.483653,39.88914,禧福汇,2019.11.18,1025,3室1厅1厨2卫,南,135.23,75797,https://bj.ke.com/chengjiao/101105301704.html
116.480977,39.886406,磨房北里,2019.11.18,264,1室1厅1厨1卫,南,45.99,57404,https://bj.ke.com/chengjiao/101105734648.html
116.48072,39.884041,磨房南里,2019.11.20,430,2室1厅1厨1卫,南,74.61,57633,https://bj.ke.com/chengjiao/101105659132.html
116.483653,39.88914,禧福汇,2019.11.20,1222,3室2厅1厨2卫,南 东 北,163.61,74690,https://bj.ke.com/chengjiao/101106210124.html
116.487808,39.889853,平乐园小区,2019.11.23,316,2室1厅1厨1卫,东 西,59.92,52737,https://bj.ke.com/chengjiao/101104843243.html
116.480977,39.886406,磨房北里,2019.11.23,261,1室1厅1厨1卫,南,42.63,61224,https://bj.ke.com/chengjiao/101105561144.html
116.481662,39.878749,松榆东里,2019.11.23,350,2室1厅1厨1卫,南 北,55.89,62623,https://bj.ke.com/chengjiao/101106031805.html
116.480977,39.886406,磨房北里,2019.11.25,261,1室1厅1厨1卫,南,39.31,66395,https://bj.ke.com/chengjiao/101106306477.html
116.481662,39.878749,松榆东里,2019.11.26,271,1室1厅1厨1卫,南,44.8,60491,https://bj.ke.com/chengjiao/101104831952.html
116.483653,39.88914,禧福汇,2019.11.27,924,3室2厅1厨2卫,南 北,137.3,67298,https://bj.ke.com/chengjiao/101105032411.html
116.487808,39.889853,平乐园小区,2019.11.30,455,3室1厅1厨1卫,东南 北,81.5,55828,https://bj.ke.com/chengjiao/101103940382.html
116.480977,39.886406,磨房北里,2019.11.30,349,2室1厅1厨1卫,南 北,54.86,63616,https://bj.ke.com/chengjiao/101106356795.html
116.480977,39.886406,磨房北里,2019.11.30,290,2室1厅1厨1卫,南 北,56.96,50913,https://bj.ke.com/chengjiao/101105715455.html
116.480977,39.886406,磨房北里,1905/7/11,237-262,1室1厅1厨1卫,南,40,59250-65500,https://bj.ke.com/chengjiao/101100772891.html
116.485032,39.887042,鸿坤花语墅,1905/7/11,1360-1401,3室2厅1厨2卫,南 北,147.43,92247-95028,https://bj.ke.com/chengjiao/101102543574.html
116.480977,39.886406,磨房北里,1905/7/11,364-403,2室1厅1厨1卫,南,71.42,50966-56427,https://bj.ke.com/chengjiao/BJ0032627330.html
116.48072,39.884041,磨房南里,1905/7/11,347-354,2室1厅1厨1卫,南 北,67.66,51286-52320,https://bj.ke.com/chengjiao/101105119596.html
116.48072,39.884041,磨房南里,1905/7/11,357-364,2室1厅1厨1卫,南 北,67.66,52764-53798,https://bj.ke.com/chengjiao/101105313153.html
116.487808,39.889853,平乐园小区,1905/7/11,367-380,2室1厅1厨1卫,南 北,61.55,59626-61738,https://bj.ke.com/chengjiao/101106170102.html
116.480977,39.886406,磨房北里,1905/7/11,306-339,2室1厅1厨1卫,南 北,55.25,55385-61357,https://bj.ke.com/chengjiao/101105976633.html
116.480977,39.886406,磨房北里,1905/7/11,303-334,2室1厅1厨1卫,南 北,55.38,54713-60311,https://bj.ke.com/chengjiao/101106300600.html
116.487808,39.889853,平乐园小区,2019.12.01,405,3室1厅1厨1卫,南 北,72.26,56048,https://bj.ke.com/chengjiao/101106295621.html
116.481662,39.878749,松榆东里,2019.12.02,335,2室1厅1厨1卫,西南,64.98,51554,https://bj.ke.com/chengjiao/101106148622.html
116.483653,39.88914,禧福汇,2019.12.03,823,2室1厅1厨1卫,东南,107.94,76246,https://bj.ke.com/chengjiao/101105764958.html
116.480977,39.886406,磨房北里,2019.12.04,380,2室1厅1厨1卫,南 北,67.02,56699,https://bj.ke.com/chengjiao/101104224221.html
116.487808,39.889853,平乐园小区,2019.12.08,405,3室1厅1厨1卫,东南 北,81.5,49693,https://bj.ke.com/chengjiao/101106313982.html
116.485032,39.887042,鸿坤花语墅,2019.12.09,1400,3室1厅1厨2卫,南 北,144.64,96792,https://bj.ke.com/chengjiao/101102987993.html
116.481662,39.878749,松榆东里,2019.12.10,268,1室1厅1厨1卫,南,41.32,64860,https://bj.ke.com/chengjiao/101106077979.html
116.481662,39.878749,松榆东里,2019.12.12,268,1室1厅1厨1卫,南,44.8,59821,https://bj.ke.com/chengjiao/101105517287.html
116.483653,39.88914,禧福汇,2019.12.12,730,2室1厅1厨1卫,东南,102.43,71268,https://bj.ke.com/chengjiao/101106003445.html
116.481662,39.878749,松榆东里,2019.12.13,376,2室1厅1厨1卫,南 北,58.46,64317,https://bj.ke.com/chengjiao/101106458216.html
116.48072,39.884041,磨房南里,2019.12.14,185,2室1厅1厨1卫,南,58.96,31377,https://bj.ke.com/chengjiao/101106488391.html
116.487808,39.889853,平乐园小区,2019.12.15,290,1室1厅1厨1卫,南 北,46.55,62299,https://bj.ke.com/chengjiao/101105807726.html
116.487808,39.889853,平乐园小区,2019.12.18,360,2室1厅1厨1卫,南 北,61.69,58356,https://bj.ke.com/chengjiao/101106503021.html
116.480977,39.886406,磨房北里,2019.12.20,420,2室1厅1厨1卫,南,71.46,58774,https://bj.ke.com/chengjiao/101105443031.html
116.487808,39.889853,平乐园小区,2019.12.23,375,2室1厅1厨1卫,南 北,61.72,60758,https://bj.ke.com/chengjiao/101106573389.html
116.480977,39.886406,磨房北里,2019.12.25,378,2室1厅1厨1卫,南 北,65.14,58029,https://bj.ke.com/chengjiao/101106502905.html
116.481662,39.878749,松榆东里,2019.12.30,340,2室1厅1厨1卫,南 北,58.41,58209,https://bj.ke.com/chengjiao/101105828227.html
116.480977,39.886406,磨房北里,1905/7/12,361-398,2室1厅1厨1卫,南,71.42,50546-55727,https://bj.ke.com/chengjiao/BJ0033124826.html
116.487808,39.889853,平乐园小区,1905/7/12,345-382,2室1厅1厨1卫,南 北,61.59,56016-62023,https://bj.ke.com/chengjiao/101102141100.html
116.481662,39.878749,松榆东里,1905/7/12,302-309,2室1厅1厨1卫,南,54.23,55689-56980,https://bj.ke.com/chengjiao/101106754613.html
116.480977,39.886406,磨房北里,2020.01.05,238,1室1厅1厨1卫,南,38.42,61947,https://bj.ke.com/chengjiao/101105580435.html
116.48072,39.884041,磨房南里,2020.01.06,390,2室1厅1厨1卫,南 北,70.45,55358,https://bj.ke.com/chengjiao/101106562655.html
116.487808,39.889853,平乐园小区,2020.01.10,338,2室1厅1厨1卫,南 北,61.27,55166,https://bj.ke.com/chengjiao/101106313937.html
116.483653,39.88914,禧福汇,2020.01.13,355,1室0厅1厨1卫,南,44.32,80099,https://bj.ke.com/chengjiao/101104621448.html
116.487808,39.889853,平乐园小区,2020.01.13,300,2室1厅1厨1卫,南 北,45.95,65288,https://bj.ke.com/chengjiao/101106188198.html
116.481662,39.878749,松榆东里,2020.01.13,272,1室1厅1厨1卫,西南,44.82,60687,https://bj.ke.com/chengjiao/101106119616.html
116.487808,39.889853,平乐园小区,2020.01.14,361,2室1厅1厨1卫,西南,60.33,59838,https://bj.ke.com/chengjiao/101106626379.html
116.481662,39.878749,松榆东里,2020.01.16,268,1室1厅1厨1卫,南,45.28,59187,https://bj.ke.com/chengjiao/101106245859.html
116.481662,39.878749,松榆东里,2020.01.17,253,1室1厅1厨1卫,南,40.26,62842,https://bj.ke.com/chengjiao/101105947950.html
116.484172,39.889913,西大望路甲27号院,2020.01.20,320,2室1厅1厨1卫,南,58.01,55163,https://bj.ke.com/chengjiao/101105142205.html
116.483653,39.88914,禧福汇,2020.01.31,1180,3室2厅1厨2卫,南 北 东,163.61,72123,https://bj.ke.com/chengjiao/101105483291.html
116.485032,39.887042,鸿坤花语墅,1905/7/12,1251-1260,3室2厅1厨2卫,南 北,155.18,80616-81196,https://bj.ke.com/chengjiao/101104863430.html
116.487808,39.889853,平乐园小区,1905/7/12,352-389,2室1厅1厨1卫,东南,64.18,54846-60611,https://bj.ke.com/chengjiao/101106494359.html
116.487808,39.889853,平乐园小区,1905/7/12,311-318,1室1厅1厨1卫,南,53.4,58240-59551,https://bj.ke.com/chengjiao/101106803669.html
116.480977,39.886406,磨房北里,2020.03.01,355,2室1厅1厨1卫,南,57.69,61536,https://bj.ke.com/chengjiao/101106812049.html
116.481662,39.878749,松榆东里,2020.03.02,267,1室1厅1厨1卫,南,47.06,56736,https://bj.ke.com/chengjiao/101106814097.html
116.48072,39.884041,磨房南里,2020.03.09,537,3室2厅1厨2卫,南 北,119.64,44885,https://bj.ke.com/chengjiao/101103007514.html
116.487808,39.889853,平乐园小区,2020.03.14,309,2室1厅1厨1卫,南,46.32,66710,https://bj.ke.com/chengjiao/101106699023.html
116.481662,39.878749,松榆东里,2020.03.19,262,1室1厅1厨1卫,南,40.26,65077,https://bj.ke.com/chengjiao/101105613657.html
116.48072,39.884041,磨房南里,2020.03.31,310,1室1厅1厨1卫,南 北,53.17,58304,https://bj.ke.com/chengjiao/101107075665.html
116.483653,39.88914,禧福汇,2020.03.31,355,1室0厅1厨1卫,南,44.32,80099,https://bj.ke.com/chengjiao/101105374573.html
116.481662,39.878749,松榆东里,1905/7/12,278-283,1室1厅1厨1卫,南,47.06,59074-60136,https://bj.ke.com/chengjiao/101105655868.html
116.481662,39.878749,松榆东里,1905/7/12,280-285,1室1厅1厨1卫,东 南,48.72,57471-58498,https://bj.ke.com/chengjiao/101086448400.html
116.48072,39.884041,磨房南里,1905/7/12,412-421,2室1厅1厨1卫,东南,70.03,58832-60117,https://bj.ke.com/chengjiao/101103408910.html
116.487627,39.885395,潘道庙,1905/7/12,276-305,2室1厅1厨1卫,南,55.67,49578-54787,https://bj.ke.com/chengjiao/101105671423.html
116.487627,39.885395,潘道庙,1905/7/12,446-455,2室1厅1厨1卫,南,72.81,61255-62491,https://bj.ke.com/chengjiao/101106019370.html
116.485032,39.887042,鸿坤花语墅,1905/7/12,1367-1394,3室1厅1厨2卫,南 北,144.82,94393-96257,https://bj.ke.com/chengjiao/101107302699.html
116.487627,39.885395,潘道庙,2020.04.01,585-596,4室2厅1厨1卫,南 北,93.52,62553-63730,https://bj.ke.com/chengjiao/101105882506.html
116.487808,39.889853,平乐园小区,2020.04.03,370,2室1厅1厨1卫,南 北,61.55,60114,https://bj.ke.com/chengjiao/101107030699.html
116.487627,39.885395,潘道庙,2020.04.03,456,2室1厅1厨1卫,南,72.89,62560,https://bj.ke.com/chengjiao/101106638643.html
116.487808,39.889853,平乐园小区,2020.04.04,354,2室1厅1厨1卫,东南,60.33,58677,https://bj.ke.com/chengjiao/101106729333.html
116.480977,39.886406,磨房北里,2020.04.05,346,2室1厅1厨1卫,南 北,52.52,65880,https://bj.ke.com/chengjiao/101106759558.html
116.483653,39.88914,禧福汇,2020.04.05,1035,3室1厅1厨2卫,南 北,142.69,72535,https://bj.ke.com/chengjiao/101106297306.html
116.487627,39.885395,潘道庙,2020.04.06,470,2室1厅1厨1卫,南,72.89,64481,https://bj.ke.com/chengjiao/101106617868.html
116.480977,39.886406,磨房北里,2020.04.08,284,1室1厅1厨1卫,南,45.5,62418,https://bj.ke.com/chengjiao/101107025753.html
116.487627,39.885395,潘道庙,2020.04.09,260,2室1厅1厨1卫,南 北,48.2,53942,https://bj.ke.com/chengjiao/101107171955.html
116.480977,39.886406,磨房北里,2020.04.12,347,2室1厅1厨1卫,南,58.18,59642,https://bj.ke.com/chengjiao/101107211625.html
116.481662,39.878749,松榆东里,2020.04.12,222,1室1厅1厨1卫,南,45.96,48303,https://bj.ke.com/chengjiao/101106281514.html
116.487808,39.889853,平乐园小区,2020.04.14,278,1室1厅1厨1卫,南,46.97,59187,https://bj.ke.com/chengjiao/101106505836.html
116.480977,39.886406,磨房北里,2020.04.16,280,1室1厅1厨1卫,南,45.99,60883,https://bj.ke.com/chengjiao/101106735536.html
116.480977,39.886406,磨房北里,2020.04.16,337,2室1厅1厨1卫,南 北,56.67,59467,https://bj.ke.com/chengjiao/101106777219.html
116.483653,39.88914,禧福汇,2020.04.18,1000,3室1厅1厨2卫,南,143.15,69857,https://bj.ke.com/chengjiao/101106016373.html
116.481662,39.878749,松榆东里,2020.04.19,269,1室1厅1厨1卫,西,49.11,54775,https://bj.ke.com/chengjiao/101105207960.html
116.481662,39.878749,松榆东里,2020.04.22,330,2室1厅1厨1卫,南 北,58.43,56478,https://bj.ke.com/chengjiao/101105371106.html
116.480977,39.886406,磨房北里,2020.04.22,334,2室1厅1厨1卫,南,58.17,57418,https://bj.ke.com/chengjiao/101107388031.html
116.487627,39.885395,潘道庙,2020.04.23,266,2室1厅1厨1卫,南 北,48.51,54834,https://bj.ke.com/chengjiao/101104114866.html
116.481662,39.878749,松榆东里,2020.04.29,363,2室1厅1厨1卫,西南,63.88,56825,https://bj.ke.com/chengjiao/101106926898.html
116.481662,39.878749,松榆东里,1905/7/12,261-270,1室1厅1厨1卫,南,39.97,65299-67551,https://bj.ke.com/chengjiao/101107253088.html
116.480977,39.886406,磨房北里,1905/7/12,367-406,2室1厅1厨1卫,西 北,68.8,53343-59012,https://bj.ke.com/chengjiao/BJ0035033688.html
116.48072,39.884041,磨房南里,1905/7/12,389-430,2室1厅1厨1卫,东 南,70.03,55548-61402,https://bj.ke.com/chengjiao/BJ0035096868.html
116.48072,39.884041,磨房南里,1905/7/12,249-276,1室1厅1厨1卫,东,45,55333-61333,https://bj.ke.com/chengjiao/101084758897.html
116.481662,39.878749,松榆东里,1905/7/12,325-331,2室1厅1厨1卫,南,60.6,53630-54620,https://bj.ke.com/chengjiao/101105492404.html
116.485032,39.887042,鸿坤花语墅,1905/7/12,1342-1369,3室1厅1厨2卫,南 北,149.82,89574-91376,https://bj.ke.com/chengjiao/101107437661.html
116.480977,39.886406,磨房北里,1905/7/12,434-443,2室1厅1厨1卫,南,73.04,59419-60652,https://bj.ke.com/chengjiao/101107652154.html
116.481662,39.878749,松榆东里,2020.05.02,420,2室1厅1厨1卫,东南,71.84,58463,https://bj.ke.com/chengjiao/101107349876.html
116.481662,39.878749,松榆东里,2020.05.03,281,1室1厅1厨1卫,南,44.94,62528,https://bj.ke.com/chengjiao/101105368783.html
116.480977,39.886406,磨房北里,2020.05.03,317,2室1厅1厨1卫,东北,53.58,59164,https://bj.ke.com/chengjiao/101104803470.html
116.485032,39.887042,鸿坤花语墅,2020.05.04,1370,3室1厅2厨2卫,南 北,149.7,91516,https://bj.ke.com/chengjiao/101107429383.html
116.483653,39.88914,禧福汇,2020.05.04,800,2室2厅1厨1卫,西南,102.43,78102,https://bj.ke.com/chengjiao/101107540449.html
116.480977,39.886406,磨房北里,2020.05.04,324,2室1厅1厨1卫,南 北,55.6,58273,https://bj.ke.com/chengjiao/101107200116.html
116.483653,39.88914,禧福汇,2020.05.05,358,1室0厅1厨1卫,南,44.01,81345,https://bj.ke.com/chengjiao/101107393750.html
116.481662,39.878749,松榆东里,2020.05.05,368,2室1厅1厨1卫,南 北,63.75,57725,https://bj.ke.com/chengjiao/101106091325.html
116.481662,39.878749,松榆东里,2020.05.05,319,1室1厅1厨1卫,东南,55.05,57947,https://bj.ke.com/chengjiao/101106503360.html
116.480977,39.886406,磨房北里,2020.05.07,254,1室0厅1厨1卫,南,39.6,64141,https://bj.ke.com/chengjiao/101107020143.html
116.483653,39.88914,禧福汇,2020.05.09,340,1室0厅1厨1卫,南,44.32,76715,https://bj.ke.com/chengjiao/101104904813.html
116.48072,39.884041,磨房南里,2020.05.10,233,1室1厅1厨1卫,东南,44.01,52943,https://bj.ke.com/chengjiao/101106790951.html
116.48072,39.884041,磨房南里,2020.05.10,387,2室1厅1厨1卫,东北,73.58,52596,https://bj.ke.com/chengjiao/101107613432.html
116.48072,39.884041,磨房南里,2020.05.11,311,1室1厅1厨1卫,东,59.84,51972,https://bj.ke.com/chengjiao/101107331446.html
116.48072,39.884041,磨房南里,2020.05.11,385,2室1厅1厨1卫,东北,73.58,52324,https://bj.ke.com/chengjiao/101107499965.html
116.487808,39.889853,平乐园小区,2020.05.12,370,2室1厅1厨1卫,南 北,61.55,60114,https://bj.ke.com/chengjiao/101105265729.html
116.48072,39.884041,磨房南里,2020.05.12,233,1室1厅1厨1卫,东南,44.01,52943,https://bj.ke.com/chengjiao/101107540918.html
116.483653,39.88914,禧福汇,2020.05.13,420,1室0厅1厨1卫,东 北,52.62,79818,https://bj.ke.com/chengjiao/101107663604.html
116.481662,39.878749,松榆东里,2020.05.15,276,2室1厅1厨1卫,西,48.38,57048,https://bj.ke.com/chengjiao/101105719869.html
116.481662,39.878749,松榆东里,2020.05.16,384,2室1厅1厨1卫,南,56.03,68535,https://bj.ke.com/chengjiao/101107372265.html
116.480977,39.886406,磨房北里,2020.05.16,276,1室1厅1厨1卫,南 北,44.92,61443,https://bj.ke.com/chengjiao/101107621576.html
116.480977,39.886406,磨房北里,2020.05.17,363,2室1厅1厨1卫,南,59.2,61318,https://bj.ke.com/chengjiao/101104527386.html
116.487808,39.889853,平乐园小区,2020.05.20,270,1室2厅1厨1卫,南,51.31,52621,https://bj.ke.com/chengjiao/101104978847.html
116.480977,39.886406,磨房北里,2020.05.20,355,2室1厅1厨1卫,东 西北,56.79,62511,https://bj.ke.com/chengjiao/101105832395.html
116.48072,39.884041,磨房南里,2020.05.25,455,2室1厅1厨1卫,西南,70.03,64972,https://bj.ke.com/chengjiao/101107713370.html
116.48072,39.884041,磨房南里,2020.05.26,383,2室1厅1厨1卫,东北,73.58,52052,https://bj.ke.com/chengjiao/101107562538.html
116.480977,39.886406,磨房北里,2020.05.27,427,2室1厅1厨1卫,南 北,67.02,63712,https://bj.ke.com/chengjiao/101107771964.html
116.480977,39.886406,磨房北里,2020.05.31,391,2室1厅1厨1卫,西北,69.36,56373,https://bj.ke.com/chengjiao/101107868950.html
116.487808,39.889853,平乐园小区,2020.05.31,409,2室1厅1厨1卫,西南,64.18,63727,https://bj.ke.com/chengjiao/101107829847.html
116.483653,39.88914,禧福汇,2020.05.31,697,2室1厅1厨1卫,东南,103.27,67493,https://bj.ke.com/chengjiao/101107382679.html
116.48072,39.884041,磨房南里,1905/7/12,258-263,1室1厅1厨1卫,南,42,61429-62619,https://bj.ke.com/chengjiao/101107916974.html
116.483653,39.88914,禧福汇,1905/7/12,353-360,1室0厅1厨1卫,南,44.01,80209-81800,https://bj.ke.com/chengjiao/101106598096.html
116.480977,39.886406,磨房北里,2020.06.06,415,3室1厅1厨1卫,东南 北,64.27,64571,https://bj.ke.com/chengjiao/101107463010.html
116.487808,39.889853,平乐园小区,2020.06.07,281,1室1厅1厨1卫,南,46.38,60586,https://bj.ke.com/chengjiao/101107133705.html
116.481662,39.878749,松榆东里,2020.06.08,305,1室1厅1厨1卫,南,50.6,60277,https://bj.ke.com/chengjiao/101104794762.html
116.487808,39.889853,平乐园小区,2020.06.11,265,1室1厅1厨1卫,南,46.97,56419,https://bj.ke.com/chengjiao/101106785621.html
116.480977,39.886406,磨房北里,2020.06.13,284,1室1厅1厨1卫,南,45.4,62555,https://bj.ke.com/chengjiao/101106601516.html
116.480977,39.886406,磨房北里,2020.06.14,360,2室1厅1厨1卫,东南,67.44,53381,https://bj.ke.com/chengjiao/101106089213.html
116.487808,39.889853,平乐园小区,2020.06.15,282,1室1厅1厨1卫,南,51.91,54325,https://bj.ke.com/chengjiao/101104244598.html
116.483653,39.88914,禧福汇,2020.06.20,883,3室1厅1厨2卫,南 北,134.27,65763,https://bj.ke.com/chengjiao/101105856832.html
116.48072,39.884041,磨房南里,2020.06.20,230,1室1厅1厨1卫,南 西南,43.87,52428,https://bj.ke.com/chengjiao/101107423424.html
116.481662,39.878749,松榆东里,2020.06.25,350,2室1厅1厨1卫,南 西,63.88,54790,https://bj.ke.com/chengjiao/101104454684.html
116.480977,39.886406,磨房北里,2020.06.26,350,1室2厅1厨1卫,东南,62.35,56135,https://bj.ke.com/chengjiao/101107857979.html
116.487808,39.889853,平乐园小区,2020.06.27,258,1室1厅1厨1卫,南,46.97,54929,https://bj.ke.com/chengjiao/101106960591.html
116.487627,39.885395,潘道庙,2020.06.27,522,3室1厅1厨1卫,南 北,84.37,61870,https://bj.ke.com/chengjiao/101106919688.html
116.480977,39.886406,磨房北里,2020.06.27,402,3室1厅1厨1卫,西北,69.36,57958,https://bj.ke.com/chengjiao/101108226644.html
